Geneid,Length,Mock_1,Mock_2,Mock_3,ZIKA_1,ZIKA_2,ZIKA_3
ENSG00000296503,1348,1,0,1,0,2.5,2
ENSG00000296521,998,0,0,0,0.5,0,0
ENSG00000296530,2282,18.5,22,30.5,5,14.5,9.5
ENSG00000296551,622,1.5,5,2.5,0,5.5,9.5
ENSG00000256377,1924,10.5,12.5,27.5,10,18,18
ENSG00000296567,357,0,0,0,0,0,0
ENSG00000293251,1043,0,1,2,1,0.5,0.5
ENSG00000296587,188,0,0,0,0,0,0
ENSG00000287202,3512,234,316.5,497.67,202,337.33,333.5
ENSG00000296614,761,0,0,0,0,0,0
ENSG00000296631,769,0,0,0,0,0,0
ENSG00000296652,515,0,0,0,0,0,0
ENSG00000296658,756,0,0,0,0,0,0
ENSG00000296676,822,0,0,0,0,0,0
ENSG00000255850,3441,179,249.5,392,153,282.17,246
ENSG00000296703,1253,0,1,0,0,3,1
ENSG00000256971,2087,0,0,0,0,1,0
ENSG00000296741,516,1,2,0,0,1,1
ENSG00000296746,777,0,0,0,4,0,1
ENSG00000256193,7217,0,0,0.5,0,0,1
ENSG00000296751,644,0,0,1,0,0,0
ENSG00000296761,696,0,0,0,0,0,0
ENSG00000296768,482,0,0,0,0,0,0
ENSG00000296770,1024,0,0,0,0,0,1
ENSG00000255745,2541,0,0,0,0,0,0
ENSG00000296803,866,0,0,0,0,0,1
ENSG00000296821,493,0,0,0,0,0,0
ENSG00000296894,756,0,1,1,5,6,5
ENSG00000256538,2899,1,6,4.33,1,4.33,2
ENSG00000230294,3397,0,0,0,0.5,0,0
ENSG00000256484,544,0,0,0,0.5,0,0
ENSG00000257935,6249,0,0,0,5,11,15
ENSG00000256915,1544,0,0,0,0,0,0
ENSG00000256306,729,0,1.5,1,0,1.5,0
ENSG00000297098,1037,0,0,1,0,0,0
ENSG00000297099,364,0,0,0,0,0,0
ENSG00000287240,994,0,0.25,0,0,1,0
ENSG00000256879,773,32.5,55.5,99,43.5,72.5,62.5
ENSG00000297166,798,0,0,0,0,0,0
ENSG00000297173,657,6,14.75,10.5,19.5,28.5,43
ENSG00000297185,631,0,0,0,0,0,0
ENSG00000297202,1316,0,0,0,0,0,0
ENSG00000289311,4386,16,20,34,13,30,29.5
ENSG00000297238,796,0,0,0,0,1,0
ENSG00000285523,3441,2,0,3,0,1,2
ENSG00000297254,2287,0,1,1,4,3,0
ENSG00000297256,1087,0,0,0,0,0,0
ENSG00000297272,655,4,10,11,6,8,10
ENSG00000256751,5162,11,18.33,28.08,13,19,23.5
ENSG00000256577,995,0,0,0.5,4.5,6,5
ENSG00000297327,1067,21.5,21,39,10,29,28.5
ENSG00000297329,1576,0,0,0,0,0,0
ENSG00000291189,13209,3.5,5,3.5,16.33,24.5,18.5
ENSG00000297352,806,0,0,0,0,0,0
ENSG00000256022,3366,0,0,0,0,0,0
ENSG00000297369,1093,0,0,0,0,0,0
ENSG00000249196,2291,2,4,3,2,4,2
ENSG00000297389,931,0,0,0,0,0,0
ENSG00000287454,4802,2.5,3,3,4,20,7
ENSG00000257048,2249,0,0,0,0,1,0
ENSG00000258100,2265,0,0,0,0,0,0
ENSG00000289309,5557,0,0,0,0,0.5,0
ENSG00000297445,587,0,0,0,0,0,0
ENSG00000297453,420,0,0,0,0,0,0
ENSG00000297457,724,0,0,0,0,0,0
ENSG00000297480,293,0,0,0,0,0,0
ENSG00000297487,364,1,6,0,3,6,1
ENSG00000297495,377,0,0,0,0,0,0
ENSG00000297497,742,0,0,0,0,0,0
ENSG00000256948,715,0,0,0,0,0,1
ENSG00000297532,1115,0,0,0,0,1,0
ENSG00000297564,260,0,0,1,1,0,0
ENSG00000297581,527,0,0,0,0,1,1
ENSG00000297601,510,6,6,4,7,19,1
ENSG00000297620,523,0,0,0,0,0,0
ENSG00000258144,2365,3,1,1,0,0,2
ENSG00000297678,665,123.5,143,197,108.5,210.42,170
ENSG00000297718,548,0,0,0,0,0,0
ENSG00000257588,2714,9.5,12,16.5,12,25.5,15
ENSG00000297764,450,0,0,0.5,3,0,0
ENSG00000255801,2104,0,0,0,0,0,0
ENSG00000297822,358,0,0,0,0,0,0
ENSG00000297833,744,0,0,0,0,0,0
ENSG00000297838,394,0,0,0,0,0,0
ENSG00000297865,475,143.33,218,319.5,106.33,200.5,209.67
ENSG00000254451,2584,0.5,0,0,0,0.5,1
ENSG00000297901,624,0,0,0,0,0,0
ENSG00000297923,1322,0,0,0,0,0,0
ENSG00000297984,490,0,0,0,0,0.5,1
ENSG00000297986,322,0.5,1,0,0,0,1
ENSG00000297998,796,0,0,0,0,0,1
ENSG00000298015,1014,4,13,5.5,7,12,21
ENSG00000298041,1377,0,0,0,0,1,0
ENSG00000298091,845,0,0,0,0,0,0
ENSG00000255920,4814,0,0,0.33,0.33,0,0.33
ENSG00000258026,916,0,0,0,0,0,0
ENSG00000298123,1155,0,0,0,0,0,0
ENSG00000298157,566,2,4,3,1,2,3
ENSG00000285517,21313,136,150.5,253,137.5,276,198.5
ENSG00000298271,779,1,3.5,4,2.5,9,6.5
ENSG00000246985,5598,133.5,177,254.5,112.5,209,199.5
ENSG00000257222,395,81.5,119.5,146,56.5,110.5,97
ENSG00000257746,2985,0,0,0,0,0,0
ENSG00000257346,1003,0,1,2,5,6,3
ENSG00000298335,364,0,1,1,0,1,0
ENSG00000258171,4317,0,2,0,0,2.5,0.5
ENSG00000256139,1915,15,17.5,25,8.5,16.5,22.5
ENSG00000293091,2462,3.33,14.5,8.33,10.67,26.08,18.67
ENSG00000298358,500,0,0,1,2,0,0
ENSG00000298361,1452,17.67,25.5,34,13,20,17.67
ENSG00000298371,409,0,0,1,0,1,0
ENSG00000298387,603,9,2,6,14,24.5,12
ENSG00000298398,689,0,2,2.33,0.5,3.33,3.33
ENSG00000290967,3823,6.42,9.17,11.21,3.37,7.41,7.11
ENSG00000298430,3808,0.83,0.5,3.75,2,6.75,1.5
ENSG00000257951,1260,0.33,0,0.75,0.5,0.25,0
ENSG00000245311,1050,13,18.5,28.5,13,47,32.83
ENSG00000257345,2766,0,0,0.14,0,2,0
ENSG00000298493,604,0.5,1.5,3,1.5,4.5,3
ENSG00000298530,322,0,0,0,0,0,0
ENSG00000256389,4220,0,0,0,0,0,0
ENSG00000256994,1617,2,0,1,0,0,0
ENSG00000298591,854,13.5,16.5,34,11.5,21.5,16
ENSG00000258249,1018,0,0,0,0,0,0
ENSG00000251138,16584,36,46.5,70.5,30,54.5,40.5
ENSG00000298675,971,0,1,0,0,0,0
ENSG00000298684,938,0.5,0,0,0,0,0.95
ENSG00000256609,1422,2.5,0,0.5,8,17.5,12
ENSG00000298716,2870,2,0,2,0,1.5,1
ENSG00000298735,1184,0,0,0,0,0,0
ENSG00000274723,1428,1,1,0,0,2,1
ENSG00000298744,930,0,0,0,1,2,2
ENSG00000298753,456,1,0,0,0,1.5,0
ENSG00000272173,1221,660.83,1035,1292.5,601.5,1235,927.17
ENSG00000298817,3054,1,2,2,3,4.5,10
ENSG00000298829,1622,1.5,9,8,6,7.5,3.5
ENSG00000298845,245,0,1,0,0,0.25,0
ENSG00000256955,1457,0.5,8,11,8,12.5,8.5
ENSG00000298855,536,0,0,0,0,0,0
ENSG00000298872,360,0,0,0,0,0,0
ENSG00000298875,1269,0,1,0,0,3,0
ENSG00000298879,334,0,0,0,0,0,0
ENSG00000298892,389,0,0,0,0,1,0
ENSG00000298920,752,0,1,1,0,0,0
ENSG00000298928,577,0,0,0,0,0,1
ENSG00000298941,1138,0,0,0,0,0,0
ENSG00000283240,2204,4,4,3.5,1.5,1,1.5
ENSG00000298974,327,1,0,0,0,0,0.5
ENSG00000298994,675,0,0,0,0,0,0
ENSG00000299001,1681,38.78,59.03,99.86,49.23,83.42,73.32
ENSG00000299006,264,3.5,11.5,7.5,6,8,8.5
ENSG00000257913,2246,75.92,135.33,165.58,82,142.83,111.08
ENSG00000241388,4895,205.5,314,545.5,177.75,366.75,235.75
ENSG00000299062,2572,0,0,1,0,0,0.5
ENSG00000299067,694,7,8,9.5,10,20,15.5
ENSG00000299095,517,0,0,0.17,0,0,0
ENSG00000250132,4182,27.33,37.5,39,18.5,44.5,37.83
ENSG00000299158,763,0,0,0,0,0,0
ENSG00000299164,2616,4.17,1,2,2,7.67,3.33
ENSG00000299173,572,0,0,0,0,0,0
ENSG00000257114,3233,2.5,1,6.11,10.5,23.5,17
ENSG00000299195,449,0,0,0,0,0,0
ENSG00000289831,1189,3,9.5,16.5,7,23,14.5
ENSG00000299221,637,2,2,0,1,7,0
ENSG00000299236,1125,0,0,0,0,0,0
ENSG00000299244,736,0,0,0,0,0,0
ENSG00000278916,2485,9,13,23,36,82,64
ENSG00000299252,372,0,0,0,0,0,0
ENSG00000215039,3590,37.33,43.25,76.5,110.83,185.58,159.67
ENSG00000257835,660,0,0,0,0,0,0
ENSG00000299304,1665,0,1,3,1,6,2
ENSG00000299319,641,0,0,2,0,0,1
ENSG00000299341,455,1,0,1,2,2,1
ENSG00000258066,756,0,0,0,0,0,0
ENSG00000259862,1721,0,0,0,2,2,0.29
ENSG00000299418,390,1,1,3,0,0.5,3
ENSG00000256259,561,0,0,0,0,0,0
ENSG00000299468,746,9,16.5,19.5,14.5,31.5,32
ENSG00000299479,438,0,0,0,0,0,0
ENSG00000299515,319,2.5,1.5,6.5,2,5,1.5
ENSG00000299528,420,0.25,3,0.54,0,0,0
ENSG00000299529,692,0,3,8,18,57,29
ENSG00000197503,2325,0,0,0,0,0,0
ENSG00000299602,504,4,5,4,1,2,2
ENSG00000299604,463,3,6.5,8.5,2,7.5,7
ENSG00000299616,919,18,17,24,10,26,9
ENSG00000286566,708,0,0,0,0,0,0
ENSG00000299624,412,0,0,0,0,0,0
ENSG00000286866,1575,0,0,0,0,0,0
ENSG00000299684,290,1.5,0.5,3,0.5,1,3.5
ENSG00000299726,411,2,5,1,0,4,0
ENSG00000299735,793,0,0,2,0,0,0
ENSG00000299754,1026,0,0,0,0,0,0
ENSG00000299765,300,0,0,0,0,0,0
ENSG00000299832,685,0,0,0,1,2,3
ENSG00000299889,370,0,0,0,0,0,0
ENSG00000299893,424,0,0,0,0,1,1
ENSG00000299894,1303,0,2,0,0,0,1
ENSG00000299901,580,0,0,0,1,0,0
ENSG00000299911,566,0.5,0,0,0,0,1
ENSG00000299930,411,0.5,0,0,0,0,0
ENSG00000299940,311,5.42,7.67,9.08,6.17,6.08,4.17
ENSG00000299966,628,0,0,0,0,0,0
ENSG00000299983,1777,1.5,6.5,4.5,1.25,1.17,3.5
ENSG00000260423,10612,27.25,26,30.67,14,31.08,29.69
ENSG00000300010,1080,0,0,0,1,0,1
ENSG00000300031,1019,0,3.5,7.5,0,7,3
ENSG00000300036,1195,1,0,0.5,0,3,9
ENSG00000300044,1024,0,1,1,1,0,1
ENSG00000300046,952,0,0,0,0,0.17,0
ENSG00000300047,632,1,0,1,0,0,0
ENSG00000300080,536,0,0,0,0,0,0
ENSG00000300090,314,0,0,0,0,0,0
ENSG00000225231,5947,0,0,1,0,0,0
ENSG00000300151,854,0,0,0,0,0,0
ENSG00000300165,764,3,0,1,2,1,1
ENSG00000300204,576,0,0,0,0,0,0
ENSG00000257932,832,0,0,0,0,0,0
ENSG00000300241,586,2,1,6,3,4,1
ENSG00000257849,1215,0,1,0,1,0.5,0
ENSG00000300289,1055,0,1.5,0,3,0,1
ENSG00000300345,1156,0,0,0,0,1,0
ENSG00000300370,1060,837.39,1218.99,1641.81,688.91,1226.54,1179.43
ENSG00000300385,440,0,0,0,0,0,0
ENSG00000300413,190,0,0,0,0,0,0
ENSG00000257741,1790,0,0,0,0,0,0
ENSG00000300534,2671,929.49,1434.49,1850.15,720.74,1365.4,1041.57
ENSG00000287928,882,1,1,0,0.5,0,2
ENSG00000300568,1860,0,0,0,0,0,1
ENSG00000257095,803,0,0,0,0,1,1
ENSG00000300607,1271,0,0,0,0,0,0
ENSG00000246695,11798,105.5,124,188.5,68.5,109,92
ENSG00000289949,2637,0,0,0,12,10.33,4
ENSG00000300657,563,0,0,0,0,3,0
ENSG00000300664,283,0,0,0,1,5,1
ENSG00000256440,1988,0,1,1,3,2,0
ENSG00000257176,6470,0,6.5,10.83,7.5,14,17.5
ENSG00000300696,843,0,0,1,0,0,0
ENSG00000203593,924,2,2,4,6,10,2.5
ENSG00000300781,3514,38.83,44,58.33,32.5,46.33,30
ENSG00000300812,754,0,0,0,0,0,0
ENSG00000257438,1001,4,7,9.5,1,7,0
ENSG00000257894,2504,1.5,6,1,18.75,29.5,21
ENSG00000203585,3727,1,0,0,1,0,1
ENSG00000257514,1075,0,0,0,1,6,2
ENSG00000300851,696,0,0,0,0,0,0
ENSG00000289384,1329,2,5.5,6.5,5.5,9.5,13.5
ENSG00000300858,1752,0,0,1,0,0,1
ENSG00000300868,1010,0,0,0,0,0,0
ENSG00000300870,316,0,0,0,1,3,3
ENSG00000300887,1444,0,0,0,0,0,0
ENSG00000300895,3680,0,0,0,0,0,0
ENSG00000300918,1039,2.17,1.33,3.5,19.67,25.17,17
ENSG00000300925,2252,0,0,0,0,0,0
ENSG00000300933,741,0,0,0,0,0,0
ENSG00000300943,2192,0,0,0,0,0,0
ENSG00000300944,405,0,1,2,2,5.5,4
ENSG00000289303,1858,7.17,11.5,21.25,54,93.5,80.75
ENSG00000288814,1069,2.67,3.33,10.5,9.17,24,13.5
ENSG00000250166,1755,1,5,4,5,7.5,9
ENSG00000300988,1505,0,0,0,0,1,0
ENSG00000286258,2364,1,5,3.5,2,1.5,3.75
ENSG00000257407,1172,0,0,0,0,0,0
ENSG00000300994,638,0,6.25,6,13,14,20.25
ENSG00000257023,2658,2,3.5,6,13,25.5,28.5
ENSG00000301003,414,0,2,1,0,2,0
ENSG00000301005,467,0,0,0,0,0,1
ENSG00000257193,878,2,4,5.5,2,1.5,4
ENSG00000257242,6409,12.5,18.5,31,17,30,26.5
ENSG00000301011,348,0,1,0,1,2,0.5
ENSG00000255727,987,0,0,0,0,0,0
ENSG00000301037,2620,3,5,8.5,11,26,19.5
ENSG00000301057,665,0,0,0,0,0,0
ENSG00000301074,858,8,5,10.5,2.5,1.5,0
ENSG00000257507,3575,28,55.5,66,69.5,117,92.5
ENSG00000301109,3204,2.5,6.25,12.67,4.83,13,5.17
ENSG00000301111,494,0,0,0,0,0,0
ENSG00000301157,448,4,3.5,10.5,9,11,13
ENSG00000286922,5903,0,0,0.5,0,0,0
ENSG00000275180,2311,113.58,184.33,293.58,208.33,441.03,369.67
ENSG00000287365,1858,0,0,0,0,0,0
ENSG00000301242,921,0,0,0,0,0,0
ENSG00000301254,1397,0,0,0,0.5,0,1
ENSG00000301263,611,21,34.5,59,25,46.5,35.5
ENSG00000301268,446,0,0,0,0,0,0
ENSG00000301277,433,0,0,1,0,0,1
ENSG00000301284,298,0,0,0,0,0,0.5
ENSG00000301366,789,0,0,0.4,0,0,0
ENSG00000301399,1090,0,4,1,5,15,19
ENSG00000205791,1545,14,21.5,20,10.5,19,16.5
ENSG00000301531,1889,0,0,0,0,0.5,0
ENSG00000301538,649,0,0,0,0,0,0
ENSG00000301546,903,2,1.67,1,1,6.83,9.67
ENSG00000301564,217,0,0,0,0,0,0
ENSG00000301604,206,0,0,0,1,1,1.5
ENSG00000301605,1405,6.5,3.5,6.5,12.5,18.5,23
ENSG00000301632,561,0,0,0,0,0,0
ENSG00000258068,565,0,0,0,0,2,0
ENSG00000301644,573,0,0,0,0,0,0
ENSG00000256020,1662,0,0,0,0,1,0
ENSG00000301649,514,0,0,0,0,2,1
ENSG00000256672,1254,0,1,2,1,2,2
ENSG00000301676,465,0,0,0,0,0,0
ENSG00000301690,1266,2,0,0,1,1,1
ENSG00000185847,7836,4,1,1.5,1,3,1
ENSG00000177406,4547,72.5,111.5,167,55,131,89
ENSG00000301724,663,0,0,0,0,0,0
ENSG00000258240,2489,0,1,1.5,0,0,0
ENSG00000301737,1441,14,31,26.5,9,15,25
ENSG00000301742,386,0,0.5,0,1,4,5
ENSG00000301751,622,0,0,0,0,0,0
ENSG00000301752,704,0,0,0,0,0,2
ENSG00000287200,2785,60,65.5,93.5,86.83,175.5,158.5
ENSG00000301788,1671,0,0,0,0,1,0
ENSG00000286043,1469,7,12.5,13.5,5,28.5,18.5
ENSG00000301817,670,0.5,0,0,0,0,0
ENSG00000257605,1272,406.24,580.82,730.99,341.74,649.66,477.91
ENSG00000301883,362,1,1,4,1,7,1.5
ENSG00000260329,2193,53,62.5,104.5,61.5,100,88
ENSG00000223914,8078,0,0,0,0,0,0
ENSG00000301972,631,0,0,0.1,0,0,0.3
ENSG00000225342,3850,9,14.5,18,12.5,26.5,31
ENSG00000301985,875,0,0.25,1,0.5,0.25,1
ENSG00000301992,791,2,1,2,0,0,1
ENSG00000260943,2703,0,0,0,0,2,2
ENSG00000302012,1357,0,0,0,0,0,0
ENSG00000302017,625,0.5,5.5,11.5,65,120.5,113
ENSG00000256721,870,0,0,0,0,0,0
ENSG00000302086,555,0,0,0,0,1,0
ENSG00000302110,359,0,0,0,0,0,0
ENSG00000255867,3910,35.58,51.92,72,59.42,138.08,106.58
ENSG00000302187,245,0,0,0,0,0,0
ENSG00000287618,1093,8,16,19,10,17,14.5
ENSG00000302242,975,49.5,74.5,100.5,31,70,56.5
ENSG00000276487,2117,0,0,0,0,0,0
ENSG00000258235,2355,0,0,0,0,0,0
ENSG00000302314,552,0,0,0,0,0,0
ENSG00000257955,1428,0,0,2,0,4.5,0
ENSG00000256424,3649,0,0,0,0,0,0
ENSG00000302330,528,0,0,0,0,0,2
ENSG00000249926,3387,0,0,0,0,3,0
ENSG00000257283,1287,3,5,7.5,2,2,2
ENSG00000214772,3319,576,734.5,1135,482.75,847.5,735.25
ENSG00000302422,4384,0,2,1.5,1,2.5,1
ENSG00000286869,3237,0,0,0,0,5,2
ENSG00000256339,408,2,3,3,1,2.5,2
ENSG00000258274,2587,0,2,2,2,1,1
ENSG00000302441,999,0,0,0.42,0,1,0
ENSG00000302446,322,3,4.5,4.5,11,20.5,22.5
ENSG00000289909,1866,1284.5,1790,2210,971.5,1883,1676
ENSG00000302456,482,0,0,0.5,0,0.5,1
ENSG00000247498,4538,58.33,75.5,106.33,48,90.17,86.67
ENSG00000255621,3497,3.83,10,6.83,5.5,12.17,10
ENSG00000302516,664,0,0,0,0,0,0
ENSG00000302533,2276,2,4,2,2,1,0
ENSG00000256803,1756,0,0,0,0,0,0
ENSG00000302551,512,0,0,0,0,0,0
ENSG00000302552,919,0,0,0,0,0,0
ENSG00000257729,1545,0,0,0,0,0.5,0
ENSG00000258292,822,83.5,84,159.33,121.83,211,181.17
ENSG00000258343,2260,50.61,83.62,105.93,228.64,533.03,414.37
ENSG00000302609,825,1,0.5,0,2.5,0.5,5.5
ENSG00000255910,14051,3.83,8.5,9.83,6.67,6.83,4.67
ENSG00000302684,2210,2,0,0,1,3,6
ENSG00000256499,1391,0,0,1,0,3,0
ENSG00000302733,1210,0,0,0,1,2,1
ENSG00000302754,464,0,0,0,0,0.33,0
ENSG00000302755,1725,5.33,5.5,5.33,1.67,3.83,2.67
ENSG00000302777,1303,0,0,0,0,1.67,0
ENSG00000287075,787,0,0,0,1,0,0
ENSG00000302797,482,0,0,0,0,1,0
ENSG00000302800,759,0,0,0,0,1,1
ENSG00000258181,560,16,30.5,35.33,19,32.5,15
ENSG00000256417,6213,0,0,0.5,0.5,1.5,0
ENSG00000302820,2672,0,0,0,0,0,0
ENSG00000302823,607,0,0,0,0,0,0
ENSG00000245017,3543,4,13,14,12,6,7
ENSG00000256218,5634,0,0,0,0,0,1
ENSG00000281196,3508,0,0,0,3,1,2
ENSG00000256115,9293,0,0,0,0,0,0
ENSG00000302897,2302,0,0,0,0,0,0
ENSG00000302905,686,7,4,2,0,2,3
ENSG00000251536,2113,0,0,0,0,0,0
ENSG00000302915,498,0,0,0,0,0,0
ENSG00000302923,1539,0,0,0,0,0,1
ENSG00000302947,806,1,2,2,6,13,8
ENSG00000302950,474,0,0,0,0,0,0
ENSG00000257718,1280,24,30,57.5,57,100,66.5
ENSG00000289928,1635,3,5.5,5.5,16,38,33.5
ENSG00000302981,715,0,0,0,1,2,0
ENSG00000278743,1231,5,5.5,4.5,16,38,39.5
ENSG00000302996,461,0,1,0,0,0,0
ENSG00000303038,1973,2.33,1,0,1.5,2.5,3.5
ENSG00000303057,259,1,0,0,2,5,2
ENSG00000303058,1575,34.5,54.5,85.5,40.33,55.33,53.5
ENSG00000257890,2593,0,0,0,0,0,1
ENSG00000303142,396,0,0,3,1,2,1.5
ENSG00000287442,3423,1.5,2,5,0.5,3,2
ENSG00000303152,318,0,0,0,0,0,0
ENSG00000303166,474,0.5,0,0,0.5,0,2
ENSG00000303187,698,0,0,0,0,0,0
ENSG00000287455,2168,0,0,0,0,0,0
ENSG00000303234,641,0,0,0,0,0,0
ENSG00000303249,431,0,0,0,0,0,0
ENSG00000303262,1329,0,0,0,0,0,0
ENSG00000258096,1122,113.5,149.5,311.5,108.5,172.5,180
ENSG00000303287,972,0,0,0,2,0,0
ENSG00000303301,935,36.5,65,94,41.5,63,59.5
ENSG00000291171,13753,176.15,256.85,404.33,199.04,320.25,303.67
ENSG00000303311,1069,6,12.33,23.83,8,12,8.33
ENSG00000214650,1777,7,6.33,12.33,7.5,7.5,3.33
ENSG00000303333,2069,34.12,42.83,64.96,28.96,55.17,41.67
ENSG00000256298,3907,0,1,0,1,3,2
ENSG00000303349,515,0,0,0,0,0,0
ENSG00000303366,1129,0,0,0,0,0,0
ENSG00000303382,1394,1.05,1.7,0,0.33,0.5,1.5
ENSG00000214039,8030,0,0,0,4,13,6
ENSG00000303401,892,1.5,2.62,3.79,2.83,1.08,2.26
ENSG00000287698,738,0,0,0,0,1,1
ENSG00000303459,896,0,0,0,0,0,0
ENSG00000303473,1081,0,0,0,0,0,0
ENSG00000257398,5852,1,0,0,0,0,0
ENSG00000256008,2824,4,5,3,4.33,10,4
ENSG00000303542,739,1,2,0.5,0.5,1.5,0
ENSG00000257191,3599,2,5.5,2,7,3,4.5
ENSG00000258815,8222,16,18,27,11.5,23,19
ENSG00000293588,1561,63.38,90.82,124.07,35.47,59.46,64.35
ENSG00000303591,1149,0,0,0,0,0,2
ENSG00000258086,8316,45.5,55.17,100.33,71.5,147.67,153
ENSG00000289854,3514,959.5,1315,1832.33,763.5,1466.67,1104.54
ENSG00000303642,1523,0,0,0.17,0,2.5,2.5
ENSG00000303664,390,0,1,0,0,11,6
ENSG00000258234,701,0,0,0,0.25,0,0
ENSG00000303687,1242,0,0,0,0,0,0
ENSG00000236333,18092,13,17.5,41,6,18.5,13
ENSG00000303703,1071,0,0,1,1,2,1
ENSG00000303706,464,0,0,0,0,0,0
ENSG00000303715,582,1,1,0,0,3,1
ENSG00000303725,632,0,0,0,0,1,0
ENSG00000257940,1302,1,6.5,4,2.5,12.5,7.5
ENSG00000303768,300,0,0,0,0,0,0
ENSG00000303785,651,0,0,0,0,0,0
ENSG00000256706,1790,0,0,0,0,0,0
ENSG00000257253,1105,0.5,0.33,1.11,0,1,0
ENSG00000303870,1201,0,0,0,1,0,0
ENSG00000257221,7253,412,615.33,881.5,414,693.5,600
ENSG00000255618,1289,0,0,0,0,1,0
ENSG00000303924,1687,0,0,0,0,0,0
ENSG00000303936,1643,40.33,70,88.17,79,151.92,111.33
ENSG00000281333,2780,8,15.5,26.5,12.5,17,13
ENSG00000303963,568,0,0,0,0,0,0
ENSG00000257557,4628,70.5,109,156.5,133.83,197.75,209.17
ENSG00000304027,490,2,1,4,3.5,3,5
ENSG00000304045,725,0,0,1,0,0,0
ENSG00000250748,4512,5,13,17,2,8,4.5
ENSG00000304106,1285,0,0,0,0,0,0
ENSG00000256268,5107,0,0,1,0,1,0
ENSG00000304126,785,0.5,0,0,2,0,2
ENSG00000304132,475,6.5,11.83,16.5,10.5,17.83,9
ENSG00000255866,1141,0,0,0,0,0,0
ENSG00000304144,353,3,3,1,0,9,1
ENSG00000304153,463,0,0,0,0,0,0
ENSG00000256888,1109,0,0,0,0,1,0
ENSG00000289510,6324,1,3,2.67,4.33,8.5,7
ENSG00000304178,418,0,0,0,0,0,0
ENSG00000304188,606,0,1,0,2,2,1
ENSG00000304192,558,3,1.5,1.5,1.5,1,2.5
ENSG00000293398,4459,0,1,1.67,5.33,5,3.5
ENSG00000304204,1046,1,0,0,0,2,0
ENSG00000304211,463,0,0,0,0,0,0
ENSG00000304223,374,0,0,0,0,0,0
ENSG00000286591,3875,3,10.5,5,3,8,5
ENSG00000304246,467,1,1,0,0,1,0
ENSG00000304273,1287,0,0,0,0,0,0
ENSG00000257893,1704,0,0,0,0,0,1
ENSG00000304308,497,1,2,1,4,6,12
ENSG00000304322,588,0,0,0,0,0,0
ENSG00000304381,1362,13,12.5,15.5,6.5,18.5,15.5
ENSG00000304394,498,0,0,0,0,0,0
ENSG00000304398,327,0,0,0,0,0,0
ENSG00000304414,458,56.22,76.99,110.9,57.4,123.35,93.55
ENSG00000304421,1372,0,0,0,0,0,0
ENSG00000257660,2755,38.5,42.5,56.5,18,37.5,51
ENSG00000304454,1409,0.28,1.42,1.64,1.42,4.97,1.88
ENSG00000304462,451,0,0,0,0,0,0
ENSG00000304492,498,28.82,40.5,58.96,36.94,66.05,61.36
ENSG00000258763,4510,0,0,0,0,0,0
ENSG00000256442,1407,9.83,15,19.17,8.17,24.33,14
ENSG00000304534,461,0,0,0,0,0,0.5
ENSG00000304536,549,3.5,5,4.5,3,4,7
ENSG00000304548,243,0,0,0,0,0,0
ENSG00000257443,9612,3.5,8.5,12.5,9.5,16,8.5
ENSG00000304574,666,12,5,6,4,7,6
ENSG00000304598,1116,0,0,0,0,0,0
ENSG00000304623,813,0,0,1,0,0,0
ENSG00000304668,1008,6,6,5,13,17.5,16.5
ENSG00000304687,557,0,0,0,0,0,0
ENSG00000304709,303,0,0,0,0,3,0
ENSG00000304735,388,0,0,0,0,0,0
ENSG00000304784,928,0,0,0,0,0,0
ENSG00000304788,612,0,0,0.5,2,1,1
ENSG00000293176,3389,0.5,5.5,6.5,3.5,4.5,7.5
ENSG00000304812,1271,0,0,0,1,5,3
ENSG00000304833,477,0,0,0,0,1,1
ENSG00000304866,434,0,0,0,0,0,0
ENSG00000257083,4569,4,6,7,0,10,5
ENSG00000304888,606,0,0,0,0,0,0
ENSG00000304890,1095,1,1,5,3.5,3.5,2
ENSG00000304913,299,0,0,0,0,0,0
ENSG00000304986,333,0,0,0,0,5,0
ENSG00000256884,711,0,0,0,0,4.5,0
ENSG00000257815,11360,75.33,111.17,151.67,122.33,184.83,181.17
ENSG00000224713,3254,81.25,121.58,162.92,85.58,158.53,120.83
ENSG00000277738,2212,0,0,0,6,8,7
ENSG00000289218,2232,0,0,0.5,0,0.5,3.5
ENSG00000257139,613,7.49,11.92,29.76,15.28,26.44,21.55
ENSG00000305156,1312,10,6,15,12,22,21
ENSG00000257750,887,0,0,0,0,0,0
ENSG00000305218,650,0,0,0,0,0,0
ENSG00000305243,491,0,0,0,0,1,0
ENSG00000257433,7472,76.17,115.17,155,87.5,150.83,107.5
ENSG00000305288,968,0,0,1,0,0,0
ENSG00000305310,457,0,0,0,0,0,0
ENSG00000305319,726,0,1,0,1,0,0
ENSG00000305349,388,0,0,0,0,0,0
ENSG00000305357,2386,0,0,0,0,0,0
ENSG00000305369,569,0,0,0,0,0,0
ENSG00000256120,3551,0,0,0,0,0,0
ENSG00000305396,1814,225.33,330,489.66,186.75,294.83,237
ENSG00000287835,3708,0,0,0,1,0,0
ENSG00000305401,1894,0,0,0,0,0,0
ENSG00000255775,1521,118.83,161,235.66,80.5,146.33,140
ENSG00000305413,391,0,0,0,0,0,0
ENSG00000284513,4576,0,0,0,0,0,0
